ENSG	CDS	5utr	3utr	5utr|3utr	intron	intergenic	noncoding_exon	noncoding_intron
ENSG00000124172.5	3	1	11	0	5	0	0	0
ENSG00000221539.1	0	0	0	0	0	0	9	0
ENSG00000119953.8	2	6	1	0	4	0	0	0
ENSG00000114378.12	34	24	14	0	28	0	0	0
ENSG00000227992.1	0	0	0	0	0	0	0	3
ENSG00000259594.1	0	0	0	0	0	0	0	1
ENSG00000260510.1	0	0	0	0	0	0	0	2
ENSG00000137656.7	4	0	1	0	8	0	0	0
ENSG00000270933.1	0	0	0	0	0	0	8	0
ENSG00000112053.9	0	0	0	0	1	0	0	0
ENSG00000132475.4	21	44	20	0	38	0	0	0
ENSG00000199350.1	0	0	0	0	0	0	1	0
ENSG00000271795.1	0	0	0	0	0	0	3	0
ENSG00000157445.10	0	0	0	0	2	0	0	0
ENSG00000173960.8	0	8	4	0	64	0	0	0
ENSG00000106336.8	0	1	0	0	6	0	0	0
ENSG00000234631.1	4	0	7	0	0	0	0	0
ENSG00000095951.12	20	8	1	0	242	0	0	0
ENSG00000238186.1	0	0	0	0	0	0	0	1
ENSG00000183763.4	6	0	1	0	51	0	0	0
ENSG00000203325.3	0	0	0	0	0	0	0	1
ENSG00000252906.1	0	0	0	0	0	0	5	0
ENSG00000079819.12	107	39	11	0	5876	0	0	0
ENSG00000230626.3	0	0	0	0	0	0	1	0
ENSG00000130751.5	9	5	1	0	75	0	0	0
ENSG00000267750.1	0	0	0	0	0	0	2	4
ENSG00000090512.7	0	1	2	0	5	0	0	0
ENSG00000064201.11	4	1	0	0	38	0	0	0
ENSG00000102385.8	0	0	0	0	1	0	0	0
ENSG00000222493.1	0	0	0	0	0	0	3	0
ENSG00000203392.2	0	0	1	0	0	0	0	0
ENSG00000258811.1	0	0	0	0	0	0	7	0
ENSG00000228526.2	0	0	0	0	0	0	16	11
ENSG00000111731.8	6	1	0	0	89	0	0	0
ENSG00000184160.6	37	7	15	0	0	0	0	0
ENSG00000163281.7	1	0	1	0	12	0	0	0
ENSG00000233746.1	0	0	0	0	0	0	1	2
ENSG00000259953.1	0	0	0	0	0	0	17	0
ENSG00000225292.2	0	0	0	0	0	0	0	3
ENSG00000153558.9	1	1	0	0	13	0	0	1
ENSG00000198467.9	170	2106	11	0	44	0	0	0
ENSG00000108091.10	15	2	7	0	231	0	0	0
ENSG00000134419.11	8	20	14	0	123	0	0	0
ENSG00000179148.5	0	0	0	0	1	0	0	0
ENSG00000205959.3	0	0	0	0	0	0	12	26
ENSG00000119630.9	7	8	7	0	173	0	0	0
ENSG00000138614.10	4	6	3	0	34	0	0	0
ENSG00000113580.10	2	12	1	0	159	0	0	0
ENSG00000119013.4	1	0	0	0	8	0	0	0
ENSG00000180008.8	2	1	3	0	4	0	0	0
ENSG00000134317.13	1	0	5	0	38	0	0	0
ENSG00000236643.1	0	0	0	0	0	0	3	4
ENSG00000267879.1	0	0	0	0	0	0	0	1
ENSG00000064932.11	114	45	12	0	1535	0	0	0
ENSG00000186566.7	38	2	43	0	411	0	4	0
ENSG00000124523.10	7	5	10	0	386	0	0	0
ENSG00000258365.1	0	1	0	0	2	0	2	7
ENSG00000112144.11	2	1	0	0	84	0	0	0
ENSG00000070182.13	0	0	0	0	1	0	0	0
ENSG00000267905.1	0	0	0	0	0	0	0	10
ENSG00000104728.11	1	0	0	0	14	0	0	0
ENSG00000181817.5	3	0	2	0	7	0	4	1
ENSG00000134532.11	42	51	1	0	683	0	0	0
ENSG00000130203.5	276	20	53	0	39	0	0	0
ENSG00000072682.14	8	10	1	0	48	0	0	0
ENSG00000270115.1	0	0	0	0	0	0	1	0
ENSG00000135116.5	0	0	0	0	1	0	0	0
ENSG00000262730.1	0	0	0	0	0	0	1	64
ENSG00000132603.9	5	0	3	0	16	0	0	0
ENSG00000177374.8	1	1	2	0	2	0	0	0
ENSG00000164362.14	11	0	9	0	145	0	0	0
ENSG00000083168.5	30	8	12	0	178	0	0	0
ENSG00000266761.1	0	0	0	0	0	0	1	0
ENSG00000256789.1	0	0	0	0	0	0	0	1
ENSG00000260423.1	0	0	0	0	0	0	3	48
ENSG00000114999.7	5	8	42	0	125	0	0	0
ENSG00000164543.5	4	0	1	0	60	0	0	0
ENSG00000172890.7	36	18	7	0	1097	0	4	22
ENSG00000095485.12	4	0	1	0	64	0	0	0
ENSG00000232347.1	0	0	0	0	0	0	2	1
ENSG00000224531.4	1	1	5	0	98	0	0	0
ENSG00000176092.9	2	0	0	0	17	0	0	1
ENSG00000214013.5	11	2	2	0	33	0	0	0
ENSG00000175063.12	3	21	0	0	4	0	0	0
ENSG00000105221.12	71	275	659	0	1454	0	0	0
ENSG00000049759.12	64	298	169	0	5997	0	0	0
ENSG00000229203.1	0	0	0	0	0	0	0	1
ENSG00000139220.12	0	0	0	0	1	0	0	0
ENSG00000255072.1	1	0	0	0	0	0	0	0
ENSG00000273036.1	0	0	0	0	0	0	18	9
ENSG00000161204.7	41	6	5	0	108	0	0	0
ENSG00000129355.6	2	15	6	0	2	0	0	0
ENSG00000167642.8	1	0	0	0	3	0	0	0
ENSG00000110169.6	2	0	1	0	31	0	0	0
ENSG00000099994.10	6	2	4	0	31	0	0	0
ENSG00000101096.15	16	0	12	0	584	0	0	0
ENSG00000170485.12	52	32	15	0	2881	0	0	0
ENSG00000141753.5	6	4	18	0	26	0	0	0
ENSG00000176472.6	2	15	0	0	15	0	0	0
ENSG00000141140.12	45	12	13	0	332	0	4	3
ENSG00000265681.2	19	34	0	0	29	0	0	0
ENSG00000183840.5	0	1	0	0	43	0	0	0
ENSG00000269976.1	0	0	0	0	0	0	12	0
ENSG00000007944.10	1	5	1	0	10	0	0	0
ENSG00000149600.7	4	3	1	0	45	0	0	0
ENSG00000108825.13	11	6	0	0	64	0	0	0
ENSG00000221803.1	0	0	0	0	0	0	46	0
ENSG00000196455.3	10	3	0	0	38	0	0	0
ENSG00000105329.5	19	30	3	0	376	0	0	0
ENSG00000197858.6	52	4	1	0	123	0	0	0
ENSG00000110583.8	11	2	46	0	44	0	0	0
ENSG00000254450.1	0	0	0	0	0	0	1	1
ENSG00000110436.7	14	0	52	0	425	0	0	0
ENSG00000261469.1	0	0	0	0	0	0	1	1
ENSG00000207083.1	0	0	0	0	0	0	1	0
ENSG00000246223.4	0	0	1	0	0	0	0	0
ENSG00000112337.6	12	3	22	0	54	0	0	0
ENSG00000110427.10	0	0	0	0	1	0	0	0
ENSG00000222040.3	0	0	1	0	0	0	0	0
ENSG00000234936.1	0	0	0	0	0	0	2	6
ENSG00000180251.4	0	0	0	0	1	0	0	0
ENSG00000256566.1	0	0	0	0	0	0	7	170
ENSG00000170439.5	3	0	2	0	4	0	0	0
ENSG00000058262.5	53	8	126	0	136	0	0	0
ENSG00000112592.8	6	2	2	0	21	0	0	0
ENSG00000234902.2	0	0	0	0	0	0	0	1
ENSG00000196689.6	40	22	12	0	359	0	0	0
ENSG00000147996.12	0	1	0	0	7	0	0	1
ENSG00000258604.1	0	0	0	0	0	0	0	14
ENSG00000272686.1	0	0	0	0	0	0	3	0
ENSG00000089558.4	0	0	0	0	3	0	0	0
ENSG00000108107.8	34	4	95	0	22	0	0	0
ENSG00000263888.1	0	0	0	0	0	0	1	0
ENSG00000155465.14	0	3	0	0	3	0	0	0
ENSG00000130669.13	25	7	33	0	511	0	0	0
ENSG00000249572.1	0	0	0	0	0	0	0	1
ENSG00000232188.1	0	0	0	0	0	0	0	2
ENSG00000157306.10	0	0	0	0	0	0	117	890
ENSG00000151502.6	6	1	12	0	67	0	0	0
ENSG00000099977.9	5	0	12	0	13	0	0	0
ENSG00000213654.5	1	5	2	0	3	0	0	0
ENSG00000164022.12	8	10	5	0	91	0	0	0
ENSG00000135899.12	4	0	0	0	55	0	0	0
ENSG00000135299.12	0	0	0	0	6	0	0	0
ENSG00000207601.1	0	0	0	0	0	0	1	0
ENSG00000100483.9	7	0	0	0	4	0	0	0
ENSG00000175395.11	0	0	1	0	3	0	0	0
ENSG00000088727.8	1	3	0	0	30	0	0	0
ENSG00000161920.5	1	0	3	0	7	0	0	0
ENSG00000126882.8	0	0	3	0	2	0	0	0
ENSG00000131037.10	16	0	0	0	60	0	0	0
ENSG00000269729.1	0	0	0	0	0	0	0	1
ENSG00000213585.6	6	28	5	0	293	0	0	0
ENSG00000115685.10	10	1	2	0	103	0	0	0
ENSG00000168522.8	7	4	2	0	64	0	0	3
ENSG00000266944.1	0	0	0	0	0	0	0	1
ENSG00000084676.11	5	3	2	0	145	0	0	0
ENSG00000169241.13	2	5	3	0	39	0	0	0
ENSG00000111880.11	3	1	0	0	235	0	0	0
ENSG00000263843.1	0	0	0	0	0	0	3	0
ENSG00000249685.1	0	0	0	0	0	0	1	1
ENSG00000196388.4	8	2	0	0	36	0	0	0
ENSG00000261596.1	0	0	0	0	0	0	6	0
ENSG00000264041.1	0	0	0	0	0	0	1	0
ENSG00000228204.2	0	0	0	0	0	0	0	1
ENSG00000171222.6	7	6	3	0	0	0	0	0
ENSG00000269386.1	0	0	0	0	0	0	5	18
ENSG00000230818.1	0	0	0	0	0	0	1	0
ENSG00000132623.11	2	1	0	0	3	0	0	1
ENSG00000177380.9	47	30	31	0	167	0	0	0
ENSG00000232598.2	0	0	0	0	0	0	0	1
ENSG00000242779.2	0	0	0	0	0	0	0	2
ENSG00000171817.12	1	0	0	0	2	0	0	0
ENSG00000135374.5	0	0	0	0	2	0	0	0
ENSG00000181031.11	24	50	17	0	4422	0	0	0
ENSG00000198015.8	2	0	5	0	31	0	0	0
ENSG00000154723.8	2	7	0	0	25	0	0	0
ENSG00000166780.6	2	0	1	0	33	0	0	0
ENSG00000225147.1	0	0	0	0	0	0	3	0
ENSG00000259054.1	0	0	0	0	0	0	1	0
ENSG00000139908.10	1	0	0	0	3	0	0	0
ENSG00000151743.6	1	1	1	0	23	0	0	0
ENSG00000259420.1	0	0	0	0	0	0	0	8
ENSG00000135241.12	0	0	0	0	15	0	0	9
ENSG00000174996.7	64	73	28	0	139	0	0	0
ENSG00000197714.4	17	3	5	0	16	0	0	0
ENSG00000172053.10	65	0	0	0	85	0	0	0
ENSG00000207588.1	0	0	0	0	0	0	1	0
ENSG00000129993.10	0	0	0	0	7	0	0	0
ENSG00000271737.1	0	0	0	0	0	0	2	0
ENSG00000128512.15	26	3	0	0	1276	0	0	0
ENSG00000207174.1	0	0	0	0	0	0	3	0
ENSG00000142784.11	13	8	22	0	135	0	0	0
ENSG00000260963.1	0	0	0	0	0	0	2	0
ENSG00000154856.8	1	2	2	0	19	0	0	0
ENSG00000250838.1	0	0	0	0	0	0	0	17
ENSG00000003393.10	18	0	2	0	76	0	0	0
ENSG00000215428.2	0	0	0	0	1	0	0	0
ENSG00000075415.8	18	8	6	0	26	0	0	0
ENSG00000228251.1	0	0	0	0	0	0	0	3
ENSG00000188997.3	1	4	0	0	28	0	0	0
ENSG00000248802.1	0	0	0	0	0	0	0	13
ENSG00000114942.9	10	3	0	0	98	0	0	0
ENSG00000240764.2	0	0	14	0	2	0	0	0
ENSG00000095261.9	2	0	1	0	27	0	0	0
ENSG00000213937.3	0	4	0	0	0	0	0	0
ENSG00000184708.13	14	12	1	0	40	0	0	0
ENSG00000141449.10	0	0	0	0	6	0	0	0
ENSG00000137770.9	3	4	2	0	98	0	0	0
ENSG00000204711.4	0	0	0	0	1	0	0	0
ENSG00000075568.12	49	11	2	0	532	0	0	0
ENSG00000136982.5	0	0	0	0	3	0	0	0
ENSG00000115459.13	4	4	9	0	76	0	0	0
ENSG00000204740.5	32	0	0	0	418	0	0	54
ENSG00000104325.2	1	0	0	0	59	0	0	0
ENSG00000200788.1	0	0	0	0	0	0	2	0
ENSG00000169231.9	5	0	0	0	29	0	2	11
ENSG00000099625.8	42	3	74	0	165	0	0	0
ENSG00000141255.8	0	0	0	0	1	0	0	0
ENSG00000100030.10	11	5	101	0	354	0	0	0
ENSG00000064012.17	6	2	0	0	122	0	0	0
ENSG00000158109.10	12	8	8	0	22	0	0	0
ENSG00000239775.1	0	0	0	0	0	0	22	24
ENSG00000224593.1	0	0	0	0	0	0	1	0
ENSG00000165264.6	2	0	0	0	18	0	0	0
ENSG00000259616.1	0	0	0	0	0	0	0	2
ENSG00000077097.9	15	8	2	0	64	0	0	0
ENSG00000249087.3	3	5	19	0	0	0	0	3
ENSG00000187600.8	0	0	0	0	0	0	0	1
ENSG00000235897.1	0	0	0	0	0	0	3	4
ENSG00000153485.5	0	2	0	0	0	0	0	0
ENSG00000171307.14	5	4	0	0	32	0	0	0
ENSG00000084774.9	203	10	8	0	318	0	0	0
ENSG00000108352.7	17	152	47	0	260	0	0	0
ENSG00000103024.3	19	34	7	0	58	0	0	0
ENSG00000116273.5	6	1	12	0	34	0	0	0
ENSG00000134072.6	14	0	2	0	51	0	0	0
ENSG00000163872.11	20	4	9	0	141	0	0	0
ENSG00000166866.8	14	0	4	0	42	0	0	0
ENSG00000137218.6	19	5	0	0	32	0	0	0
ENSG00000115919.10	10	1	0	0	285	0	0	0
ENSG00000241127.3	2	0	0	0	27	0	0	0
ENSG00000253476.1	0	0	0	0	0	0	1	0
ENSG00000114745.9	13	1	11	0	103	0	0	0
ENSG00000149782.7	42	4	10	0	176	0	0	0
ENSG00000268896.1	0	0	0	0	0	0	4	0
ENSG00000038210.9	2	1	0	0	112	0	0	0
ENSG00000234577.1	0	0	0	0	0	0	1	0
ENSG00000258342.1	0	0	0	0	0	0	0	8
ENSG00000165271.12	63	2	12	0	103	0	0	0
ENSG00000185615.11	22	0	0	0	45	0	0	0
ENSG00000170088.9	4	0	2	0	49	0	0	0
ENSG00000164219.5	1	0	0	0	18	0	0	0
ENSG00000133265.6	3	6	19	0	89	0	0	0
ENSG00000232790.2	0	0	0	0	0	0	0	1
ENSG00000259354.1	0	0	0	0	0	0	0	2
ENSG00000261474.1	0	0	0	0	0	0	7	13
ENSG00000204967.6	1	0	0	0	2	0	0	0
ENSG00000164164.11	6	4	24	0	57	0	0	4
ENSG00000227240.1	0	0	0	0	0	0	0	1
ENSG00000256469.1	0	0	0	0	0	0	0	1
ENSG00000143387.8	2	0	1	0	6	0	0	0
ENSG00000213214.3	0	0	0	0	1	0	0	0
ENSG00000132164.5	15	1	23	0	720	0	0	0
ENSG00000158966.9	0	0	0	0	3	0	0	0
ENSG00000126787.8	0	0	0	0	4	0	0	0
ENSG00000134186.7	15	5	16	0	28	0	0	0
ENSG00000148337.15	82	16	1	0	331	0	0	0
ENSG00000258891.1	0	0	0	0	0	0	0	6
ENSG00000237361.2	0	0	0	0	0	0	15	24
ENSG00000241150.1	0	0	0	0	0	0	0	10
ENSG00000157734.9	5	1	14	0	74	0	0	0
ENSG00000167535.3	1	4	0	0	3	0	0	0
ENSG00000257242.2	0	0	0	0	11	0	1	0
ENSG00000132254.8	17	1	13	0	60	0	0	0
ENSG00000272305.1	0	0	0	0	0	0	4	203
ENSG00000137473.13	0	0	0	0	1	0	0	0
ENSG00000164898.8	3	1	0	0	9	0	0	16
ENSG00000104973.10	58	1	3	0	295	0	0	0
ENSG00000200394.1	0	0	0	0	0	0	3	0
ENSG00000263719.1	0	0	0	0	0	0	11	0
ENSG00000264585.1	0	0	0	0	0	0	57	0
ENSG00000103269.9	139	76	9	0	151	0	0	0
ENSG00000105483.12	3	3	1	0	44	0	1	10
ENSG00000270704.2	0	0	0	0	0	0	12	0
ENSG00000172073.3	0	0	0	0	1	0	0	0
ENSG00000198939.3	0	2	0	0	13	0	0	0
ENSG00000124568.6	1	0	0	0	14	0	0	0
ENSG00000198455.3	0	0	7	0	0	0	0	0
ENSG00000234112.2	0	0	0	0	0	0	1	0
ENSG00000104626.10	1	0	2	0	10	0	1	25
ENSG00000261534.1	0	0	0	0	0	0	4	0
ENSG00000259291.1	0	0	0	0	0	0	3	8
ENSG00000127249.10	0	0	0	0	2	0	0	2
ENSG00000258920.1	0	0	0	0	0	0	0	1
ENSG00000238793.1	0	0	0	0	0	0	5	0
ENSG00000198157.6	0	0	0	0	3	0	0	0
ENSG00000225264.3	0	0	0	0	0	0	3	59
ENSG00000101347.7	7	0	8	0	42	0	0	0
ENSG00000184178.11	2	0	1	0	389	0	0	0
ENSG00000232894.1	0	0	0	0	0	0	0	2
ENSG00000100220.7	4	1	4	0	29	0	0	0
ENSG00000182459.4	1	0	1	0	1	0	0	0
ENSG00000184863.6	86	10	404	0	720	0	0	0
ENSG00000115155.12	0	0	0	0	2	0	0	0
ENSG00000237513.1	0	0	0	0	0	0	0	1
ENSG00000239305.2	6	21	0	0	35	0	0	0
ENSG00000114127.6	10	1	3	0	67	0	0	0
ENSG00000196504.11	47	19	5	0	171	0	0	0
ENSG00000187772.6	7	1	3	0	117	0	0	0
ENSG00000198892.6	0	2	0	0	4	0	0	0
ENSG00000258964.1	0	0	0	0	0	0	3	57
ENSG00000100902.6	4	4	0	0	66	0	0	0
ENSG00000137960.5	3	2	3	0	133	0	0	49
ENSG00000147162.9	142	16	29	0	1055	0	0	0
ENSG00000139620.8	28	0	2	0	53	0	0	0
ENSG00000148950.5	0	0	0	0	47	0	0	0
ENSG00000257800.1	0	0	0	0	0	0	0	1
ENSG00000144712.7	0	0	0	0	3	0	0	0
ENSG00000234396.3	0	0	0	0	0	0	2	70
ENSG00000079689.9	1	0	1	0	8	0	0	0
ENSG00000100312.6	1	0	0	0	0	0	0	0
ENSG00000258123.1	0	0	0	0	0	0	0	1
ENSG00000230844.2	0	0	0	0	0	0	4	1
ENSG00000103042.4	11	15	15	0	76	0	0	0
ENSG00000164199.11	2	0	0	0	25	0	0	0
ENSG00000119777.14	100	9	42	0	181	0	0	0
ENSG00000198346.6	0	0	6	0	38	0	0	0
ENSG00000265206.2	0	0	0	0	0	0	2	0
ENSG00000236624.4	2	1	1	0	3	0	0	0
ENSG00000166135.9	9	0	89	0	28	0	0	0
ENSG00000106133.13	0	0	0	0	0	0	43	42
ENSG00000142065.9	1	1	6	0	14	0	0	0
ENSG00000228794.4	0	0	0	0	0	0	18	69
ENSG00000158747.9	5	4	9	0	38	0	0	0
ENSG00000213906.5	1295	45	31	0	420	0	0	0
ENSG00000161813.16	6	9	9	0	161	0	0	0
ENSG00000272617.1	5	0	3	0	56	0	0	0
ENSG00000124762.9	20	23	27	0	313	0	3	26
ENSG00000164266.6	0	0	0	0	3	0	0	0
ENSG00000121075.5	0	0	0	0	2	0	0	0
ENSG00000264920.1	0	0	0	0	0	0	6	0
ENSG00000271918.1	0	0	0	0	0	0	3	0
ENSG00000087884.10	0	0	0	0	20	0	0	0
ENSG00000174021.6	2	0	0	0	32	0	0	0
ENSG00000087916.7	3	0	8	0	10	0	0	0
ENSG00000248664.1	0	0	0	0	0	0	0	3
ENSG00000163431.11	0	0	0	0	2	0	0	0
ENSG00000265429.1	0	0	0	0	0	0	1	0
ENSG00000146021.10	0	0	0	0	2	0	0	0
ENSG00000136522.9	0	0	0	0	9	0	0	0
ENSG00000230229.1	0	0	0	0	0	0	0	1
ENSG00000198911.7	113	23	190	0	1349	0	0	0
ENSG00000126246.5	2	0	0	0	25	0	0	0
ENSG00000240106.2	0	0	0	0	0	0	3	0
ENSG00000132698.9	0	0	0	0	1	0	0	0
ENSG00000205307.6	4	7	0	0	29	0	0	0
ENSG00000267645.1	0	0	0	0	0	0	3	53
ENSG00000262136.1	0	0	0	0	0	0	1	10
ENSG00000136960.8	1	0	0	0	3	0	0	0
ENSG00000269082.1	0	0	0	0	0	0	0	10
ENSG00000108518.7	64	93	7	0	317	0	0	0
ENSG00000226067.2	0	0	0	0	0	0	0	7
ENSG00000198814.8	35	5	14	0	1074	0	0	0
ENSG00000054267.16	11	8	2	0	219	0	6	55
ENSG00000263548.1	0	0	0	0	0	0	1	0
ENSG00000266040.1	0	0	0	0	0	0	2	38
ENSG00000238058.1	0	0	0	0	0	0	2	43
ENSG00000181323.7	0	0	0	0	1	0	0	0
ENSG00000267350.2	0	0	0	0	0	0	6	0
ENSG00000226864.1	0	0	0	0	0	0	4	13
ENSG00000224220.1	0	0	0	0	0	0	0	1
ENSG00000147246.5	0	0	0	0	2	0	0	0
ENSG00000156171.10	1	25	0	0	34	0	0	0
ENSG00000269578.1	0	0	0	0	0	0	14	0
ENSG00000203435.2	0	0	0	0	0	0	1	0
ENSG00000224292.1	0	0	0	0	0	0	3	5
ENSG00000182376.2	0	0	0	0	0	0	2	0
ENSG00000229660.1	0	0	0	0	0	0	0	2
ENSG00000261873.1	0	0	0	0	0	0	0	3
ENSG00000218454.2	0	0	0	0	0	0	1	0
ENSG00000152475.6	0	2	0	0	32	0	0	0
ENSG00000103479.10	24	2	5	0	68	0	0	0
ENSG00000234026.1	0	0	0	0	0	0	2	0
ENSG00000134970.13	4	5	10	0	6	0	0	0
ENSG00000101493.6	40	10	92	0	3119	0	0	0
ENSG00000229999.2	0	0	0	0	0	0	0	1
ENSG00000231188.1	0	0	0	0	0	0	0	1
ENSG00000271576.1	0	0	0	0	0	0	15	0
ENSG00000087053.14	1	3	4	0	43	0	0	0
ENSG00000105639.14	53	1	14	0	250	0	0	0
ENSG00000200558.1	0	0	0	0	0	0	60	0
ENSG00000170473.12	8	7	3	0	72	0	0	0
ENSG00000166275.11	3	0	4	0	10	0	0	0
ENSG00000227671.3	0	0	0	0	0	0	11	35
ENSG00000172725.9	30	2	24	0	65	0	0	0
ENSG00000175318.7	0	0	0	0	3	0	0	0
ENSG00000263744.1	0	0	0	0	0	0	3	0
ENSG00000100387.8	3	0	0	0	96	0	0	0
ENSG00000169247.7	1	0	0	0	3	0	0	2
ENSG00000164850.10	2	6	2	0	14	0	0	0
ENSG00000158428.3	1	0	0	0	2	0	0	0
ENSG00000229283.1	0	0	0	0	0	0	0	1
ENSG00000149527.13	53	0	5	0	93	0	0	0
ENSG00000130165.6	2	8	17	0	8	0	0	0
ENSG00000178951.4	30	95	75	0	957	0	0	0
ENSG00000235538.1	0	0	0	0	0	0	0	1
ENSG00000070159.9	11	13	2	0	260	0	0	0
ENSG00000138193.10	0	0	0	0	1	0	0	0
ENSG00000126214.16	49	13	192	0	966	0	0	0
ENSG00000224467.1	0	0	0	0	0	0	0	2
ENSG00000182397.10	0	0	0	0	0	0	0	1
ENSG00000204961.5	0	0	1	0	0	0	0	0
ENSG00000132781.13	16	0	0	0	19	0	0	0
ENSG00000172638.8	14	23	4	0	91	0	0	0
ENSG00000176994.9	10	2	2	0	45	0	0	0
ENSG00000234753.1	0	0	0	0	0	0	4	378
ENSG00000133142.13	7	14	0	0	4	0	0	0
ENSG00000181610.8	2	0	3	0	23	0	0	0
ENSG00000145934.11	0	0	0	0	6	0	0	0
ENSG00000125633.6	53	9	171	0	402	0	0	0
ENSG00000116985.6	0	1	0	0	6	0	0	0
ENSG00000270951.1	0	0	0	0	0	0	5	0
ENSG00000213918.6	9	16	4	0	120	0	16	16
ENSG00000138246.11	5	5	1	0	33	0	0	0
ENSG00000153395.5	27	5	29	0	1228	0	0	14
ENSG00000117262.14	0	0	0	0	12	0	0	0
ENSG00000182521.5	0	0	0	0	1	0	0	0
ENSG00000166900.10	7	8	17	0	165	0	0	0
ENSG00000172748.8	0	1	0	0	10	0	0	0
ENSG00000084110.6	13	3	1	0	38	0	0	0
ENSG00000207636.1	0	0	0	0	0	0	1	0
ENSG00000257595.2	0	0	0	0	0	0	0	8
ENSG00000125445.6	17	13	9	0	12	0	0	0
ENSG00000143493.8	7	1	5	0	108	0	0	0
ENSG00000210156.1	0	0	0	0	0	0	2	0
ENSG00000125355.11	0	0	0	0	1	0	0	0
ENSG00000149480.2	21	64	20	0	95	0	0	0
ENSG00000137106.13	11	5	7	0	86	0	0	0
ENSG00000235530.2	0	0	0	0	0	0	2	67
ENSG00000117614.5	3	0	1	0	12	0	0	0
ENSG00000119403.9	14	29	14	0	156	0	0	0
ENSG00000224533.3	0	0	0	0	0	0	0	1
ENSG00000167733.9	0	0	1	0	9	0	0	0
ENSG00000137166.10	108	52	107	0	1965	0	0	0
ENSG00000205593.7	10	0	15	0	55	0	0	0
ENSG00000164087.3	4	4	2	0	174	0	0	0
ENSG00000081052.10	0	0	0	0	1	0	0	0
ENSG00000170185.5	2	2	0	0	11	0	0	0
ENSG00000271855.1	0	0	0	0	0	0	3	0
ENSG00000141485.11	92	7	15	0	1997	0	0	0
ENSG00000141505.7	283	1494	80	0	888	0	0	0
ENSG00000250135.1	0	0	0	0	0	0	6	31
ENSG00000009780.11	1	0	0	0	17	0	0	0
ENSG00000104738.12	10	4	5	0	26	0	0	0
ENSG00000166855.5	5	6	7	0	43	0	0	0
ENSG00000068438.10	13	4	0	0	63	0	0	0
ENSG00000181126.9	0	0	0	0	0	0	1	3
ENSG00000164221.8	1	1	0	0	4	0	0	0
ENSG00000240086.1	0	0	0	0	0	0	0	1
ENSG00000223575.2	0	0	0	0	0	0	3	0
ENSG00000248318.1	0	0	0	0	0	0	1	0
ENSG00000135338.9	1	0	1	0	10	0	0	0
ENSG00000131508.11	4	13	5	0	208	0	0	0
ENSG00000163913.7	25	1	0	0	187	0	0	0
ENSG00000181827.10	23	0	3	0	325	0	0	0
ENSG00000251637.2	0	0	0	0	0	0	1	0
ENSG00000104884.10	59	56	90	0	337	0	0	0
ENSG00000213246.2	3	5	11	0	26	0	0	0
ENSG00000201482.1	0	0	0	0	0	0	1	0
ENSG00000178146.9	0	0	0	0	0	0	2	0
ENSG00000169727.8	120	68	17	0	627	0	0	0
ENSG00000265094.1	0	0	0	0	0	0	0	1
ENSG00000113441.11	6	4	45	0	61	0	0	0
ENSG00000107951.8	5	0	1	0	21	0	0	0
ENSG00000138495.2	2	0	2	0	3	0	0	1
ENSG00000163141.14	1	1	1	0	4	0	0	0
ENSG00000241353.2	0	0	0	0	0	0	0	2
ENSG00000236830.2	0	0	0	0	0	0	0	1
ENSG00000054118.9	33	13	19	0	224	0	0	0
ENSG00000236423.1	0	0	0	0	0	0	34	216
ENSG00000197457.5	20	4	119	0	143	0	0	0
ENSG00000179010.10	7	1	7	0	4	0	0	0
ENSG00000111700.8	0	0	0	0	4	0	0	0
ENSG00000207063.1	0	0	0	0	0	0	3	0
ENSG00000233893.1	0	0	0	0	0	0	0	10
ENSG00000262703.1	0	0	0	0	0	0	1	0
ENSG00000205268.6	3	15	35	0	97	0	11	0
ENSG00000173473.6	51	12	23	0	308	0	0	0
ENSG00000218052.4	0	0	0	0	0	0	0	1
ENSG00000232311.1	0	0	0	0	0	0	0	1
ENSG00000273270.1	0	0	0	0	0	0	3	0
ENSG00000272009.1	0	0	0	0	0	0	0	2
ENSG00000205177.5	0	0	0	0	1	0	0	0
ENSG00000181072.7	0	0	0	0	1	0	0	0
ENSG00000108651.5	8	1	3	0	45	0	0	0
ENSG00000113552.11	1	26	2	0	9	0	0	0
ENSG00000144909.7	3	1	0	0	26	0	0	0
ENSG00000128245.10	5	6	1	0	79	0	0	0
ENSG00000155158.16	6	1	6	0	259	0	0	0
ENSG00000258430.1	0	0	0	0	0	0	4	5
ENSG00000262412.1	0	0	0	0	0	0	1	2
ENSG00000255328.1	0	0	0	0	0	0	0	4
ENSG00000259605.3	0	0	0	0	0	0	93	26
ENSG00000260750.1	0	0	0	0	0	0	0	5
ENSG00000206892.1	0	0	0	0	0	0	34	0
ENSG00000268500.1	0	0	0	0	1	0	0	0
ENSG00000139687.9	8	1	1	0	200	0	0	0
ENSG00000243373.2	0	0	0	0	0	0	2	0
ENSG00000183929.6	0	0	0	0	0	0	5	53
ENSG00000250654.3	0	0	0	0	0	0	0	1
ENSG00000138823.8	5	0	3	0	7	0	0	0
ENSG00000135297.11	4	0	0	0	19	0	0	0
ENSG00000168404.8	1	3	1	0	37	0	0	0
ENSG00000111596.7	1	32	4	0	221	0	0	0
ENSG00000162852.9	6	0	3	0	128	0	0	0
